id,place,city,region,zip,type,verification_type,verification_number,sum_of_tickets_earned,count_of_projects_earning_tickets,years_tickets_earned,lat,lon,HouseMedianIncome,HouseMeanIncome,IncomeUnder25K
433,HandsOn New Orleans,New Orleans,Louisiana,70119,nonprofit,ein,262281213,5,1,2017,29.98,-90.09,35331,54864,38.3
31764,Sunnyside Unified School District,Tucson,Arizona,85706,School- Public School,ncesSchoolId,40817003316,20,1,2018,32.15,-110.93,33128,41542,38.3
18608,CASA of Lexington,LEXINGTON,Kentucky,40504,nonprofit,ein,611339185,20,2,2018,38.04,-84.54,32911,45069,38.2
13962,Lexington Montessori School,Lexington,Kentucky,40504,School- Private School,ein,310992872,10,1,2018,38.04,-84.54,32911,45069,38.2
34687,joe harrison carter,tompkinsville,Kentucky,42167,School- Public School,ncesSchoolId,210420001054,5,1,2018,36.72,-85.67,34658,50362,38.2
20180,KIDS MATTER INC.,Milwaukee,Wisconsin,53212,nonprofit,ein,391988488,20,1,2018,43.07,-87.91,33597,48561,38.2
20467,YMCA of Metropolitan Milwaukee,Brown Deer,Wisconsin,53209,nonprofit,ein,390806314,5,1,2018,43.13,-87.95,33395,48138,37.9
25580,Gustavia Pearls Women's Outreach,Houston,Texas,77029,nonprofit,ein,813394544,15,3,2018,29.76,-95.26,32200,45996,37.9
20260,Lowell High School Choral Arts,Lowell,Massachusetts,1854,nonprofit,ein,42670250,20,2,2018,42.65,-71.35,40982,56810,37.8
24640,Heart of Florida Youth Ranch,Citra,Florida,32113,nonprofit,ein,592274734,10,1,2018,29.41,-82.09,34071,47805,37.8
26360,Kansas City Community Gardens,Kansas City,Missouri,64132,nonprofit,ein,431356677,15,3,2018,38.99,-94.54,32716,43440,37.8
13906,Eden Elementary School,Pell City ,Alabama,35125,School- Public School,ncesSchoolId,10265001469,10,1,2018,33.63,-86.29,40700,50854,37.7
30298,Leo N Levi Memorial Hospital,Hot Springs National Park,Arkansas,71901,nonprofit,ein,710246565,5,1,2018,34.53,-92.97,35762,55459,37.7
12013,Community Link ABQ,Albuquerque,New Mexico,87106,nonprofit,ein,454951494,35,6,"2017,2018",35.06,-106.62,36267,60722,37.7
34956,Rock Creek Elementary School PTO,Erwin,Tennessee,37650,nonprofit,ein,463854335,10,1,2018,36.09,-82.45,34263,44782,37.6
25381,Down Syndrome Association of Memphis & the Mid-South,Memphis,Tennessee,38115,nonprofit,ein,621858376,20,2,2018,35.05,-89.86,31183,41897,37.6
19013,Epilepsy Foundation of SETN,Chattanooga,Tennessee,37403,nonprofit,ein,581309190,10,1,2018,35.05,-85.29,36587,99712,37.5
21488,UC Early Learning Center,Cincinnati,Ohio,45220,nonprofit,ein,311143832,10,1,2018,39.15,-84.52,36589,65494,37.5
28102,Turning Point Alcohol Drug Education Program Inc,Los Angeles,California,90008,nonprofit,ein,264464781,20,1,2018,34.01,-118.35,36641,59516,37.5
5710,Bloodworks Northwest,Seattle,Washington,98104,nonprofit,ein,911019655,5,1,2018,47.6,-122.33,37610,72472,37.5
23417,United Way of Robeson County,Lumberton,North Carolina,28358,nonprofit,ein,581636285,20,1,2018,34.61,-78.93,35275,49509,37.4
27112,Mobile Meals of Southern Arizona,Tucson,Arizona,85711,nonprofit,ein,237157579,5,1,2018,32.22,-110.88,36124,49488,37.4
23530,Avery County Humane Society,Newland,North Carolina,28657,nonprofit,ein,561321762,10,1,2018,36.02,-81.94,34914,52331,37.3
25650,Evangelina Garza Elementry,Mission,Texas,78574,School- Public School,ncesSchoolId,482613011458,20,1,2018,26.32,-98.37,34511,53415,37.3
31897,Burbank Youth Vocal Arts Foundation,Burbank,California,91502,nonprofit,ein,821922516,20,1,2018,34.18,-118.31,41784,58838,37.3
36338,Friends of FEC,SACRAMENTO,California,95825,nonprofit,ein,943178836,5,1,2018,38.59,-121.41,36615,51906,37.2
28987,YMCA of Greater Charlotte- YMCA Camp Harrison,Boomer,North Carolina,28606,nonprofit,ein,561045299,20,1,2018,36.05,-81.32,29719,45468,37.1
21278,Children First/Communities In Schools of Buncombe County,Asheville,North Carolina,28801,nonprofit,ein,591721943,10,2,2018,35.59,-82.56,34035,58776,37.1
13804,NAMI Greater Orlando,Orlando,Florida,32808,nonprofit,ein,592600149,20,1,2018,28.58,-81.44,33475,44630,37.1
29148,Hope South Florida,Fort Lauderdale,Florida,33311,nonprofit,ein,650670031,10,1,2018,26.14,-80.17,33453,44739,37.1
30142,Pacific Union School PTO,Arcata,California,95521,nonprofit,ein,461779005,20,1,2018,40.86,-124.07,34352,58728,37.1
11889,Children & Families of Iowa,Des Moines,Iowa,50314,nonprofit,ein,421216316,20,1,2019,41.6,-93.63,37826,51102,37
30540,"Ronald McDonald House Charities of Central Iowa, Inc.",Des Moines,Iowa,50314,nonprofit,ein,421117423,5,1,2018,41.6,-93.63,37826,51102,37
17217,Teach Boosters Club,San Luis Obispo,California,93405,nonprofit,ein,770384261,40,2,"2017,2018",35.3,-120.73,44464,69160,37
14263,United Methodist Children's Center,San Luis Obispo,California,93405,nonprofit,ein,770236578,20,1,2018,35.3,-120.73,44464,69160,37
26692,"CADY, Inc.",Plymouth,New Hampshire,3264,nonprofit,ein,571212859,5,1,2018,43.74,-71.7,41688,67466,36.9
21952,Parents Community Preschool,Wilmington,North Carolina,28403,nonprofit,ein,561235061,10,1,2018,34.22,-77.88,35601,55710,36.9
33060,"American Heart Association- Wilmington, NC",Wilmington,North Carolina,28403,nonprofit,ein,135613797,5,1,2018,34.22,-77.88,35601,55710,36.9
28956,The Alliance for Independence,Lakeland,Florida,33801,nonprofit,ein,590812958,20,1,2018,28.04,-81.9,33029,42965,36.9
13693,Redlands Christian Migrant Association,Immokalee,Florida,34142,nonprofit,ein,591221966,10,1,2018,26.34,-81.31,31150,46602,36.9
16731,Adamsville Elementary School,Adamsville,Tennessee,38310,School- PTA,ein,626000754,10,1,2018,35.26,-88.41,34225,44534,36.9
26161,The Dream Factory- Bowling Green KY,Summer Shade,Kentucky,42166,nonprofit,ein,611192714,5,1,2018,36.88,-85.71,31869,43367,36.9
29671,Brackett PTO,BRACKETTVILLE,Texas,78832,nonprofit,ein,824700304,20,3,2018,29.4,-100.44,34926,51835,36.9
17563,S.O.A.R. First,Tampa,Florida,33610,nonprofit,ein,472840206,20,3,2018,28,-82.38,32913,43231,36.8
32725,King High School Band Boosters,tampa,Florida,33610,nonprofit,ein,161740356,20,1,2018,28,-82.38,32913,43231,36.8
36471,Mary Help of Christians Center,Tampa,Florida,33610,nonprofit,ein,590654588,10,1,2018,28,-82.38,32913,43231,36.8
31054,Marion County 4-H Foundation,Ocala,Florida,34470,nonprofit,ein,592356724,20,1,2018,29.2,-82.09,34387,46031,36.8
27933,"Arnette House, Inc.",Ocala,Florida,34470,nonprofit,ein,592119445,10,1,2018,29.2,-82.09,34387,46031,36.8
35375,Bryan Station Middle School PTSA,Lexington,Kentucky,40505,nonprofit,ein,611089304,5,1,2018,38.06,-84.46,34707,50073,36.8
33975,The Arc of Evansville,Evansville,Indiana,47710,nonprofit,ein,350992718,5,1,2018,38.03,-87.58,35762,50533,36.8
12198,United Way of San Antonio and Bexar County,San Antonio,Texas,78205,nonprofit,ein,741272381,25,2,"2017,2018",29.42,-98.49,31706,47891,36.7
22334,The Edge School Inc,Tucson,Arizona,85716,School- Charter School Public,ncesSchoolId,40007801006,15,3,2018,32.24,-110.92,37921,56770,36.7
18060,Arlington Heights Elementary School Parent Teacher Organziation,Bloomington,Indiana,47404,nonprofit,ein,352089412,30,2,"2018,2019",39.22,-86.59,37464,51698,36.6
31299,Mattress Firm Foster Kids - Indiana Chapter,Bloomington,Indiana,47404,nonprofit,ein,900355853,10,1,2018,39.22,-86.59,37464,51698,36.6
20234,Fresno Area Community Enterprises,Fresno,California,93726,nonprofit,ein,455444518,10,1,2018,36.79,-119.76,34295,45260,36.6
26764,Mommy and Me Rescue,Shamokin,Pennsylvania,17872,nonprofit,ein,471499271,5,1,2018,40.79,-76.54,36840,44755,36.5
33084,Sangre Ridge Elementary PTA,Stillwater,Oklahoma,74074,School- PTA,ein,731101806,10,1,2018,36.08,-97.07,40934,66930,36.5
33437,Mission Road Development Center,San Antonio,Texas,78214,nonprofit,ein,742958552,5,1,2018,29.32,-98.47,35072,42570,36.5
31339,South Central LAMP,Los Angeles,California,90011,nonprofit,ein,954571388,10,1,2018,34.01,-118.26,33824,43479,36.5
22529,Asian Health Services,Oakland ,California,94607,nonprofit,ein,942235908,10,2,2018,37.81,-122.3,41870,70400,36.5
21370,Ronald McDonald House Charities Northern California,Sacramento,California,95817,nonprofit,ein,680147193,10,1,2018,38.55,-121.46,44130,58700,36.5
32071,Rowan Helping Ministries,Salisbury,North Carolina,28144,nonprofit,ein,561544532,5,1,2018,35.71,-80.46,36380,56411,36.4
13925,The Finley Project,Orlando,Florida,30297,nonprofit,ein,471325653,5,1,2018,33.62,-84.37,33565,42805,36.4
19628,"Divine Intervention Movtivational Experience, Inc",Clewiston,Florida,33440,nonprofit,ein,454906699,20,2,2018,26.56,-81.04,35989,54596,36.4
35760,Clewiston Band Booster Association Inc,Clewiston,Florida,33440,nonprofit,ein,823325595,5,1,2018,26.56,-81.04,35989,54596,36.4
20042,A Moment of Magic,Wilkes Barre,Pennsylvania,18702,nonprofit,ein,811740360,20,1,2018,41.23,-75.76,37966,52846,36.3
20046,DOVES of Gateway,MOREHEAD,Kentucky,40351,nonprofit,ein,611234891,15,3,2018,38.2,-83.42,38255,52244,36.3
34356,Union Furnace Elementary PTO,Union Furnace,Ohio,43158,School- PTA,ein,475169883,10,1,2018,39.44,-82.36,37333,44299,36.3
31431,Harlem High School Travel Club,Harlem,Montana,59526,School- Public School,ncesSchoolId,301340000400,10,1,2018,48.44,-108.72,32930,44673,36.2
28663,Kelly Hall YMCA,Chicago,Illinois,60651,nonprofit,ein,362179782,20,1,2018,41.9,-87.74,36283,49663,36.1
13326,Somerset City Arts Conservatory,Homestead,Florida,33030,School- Charter School Public,ncesSchoolId,120039007487,10,1,2018,25.49,-80.51,36069,49597,36
27262,This is the Dog!,Homestead,Florida,33030,nonprofit,ein,262642895,5,1,2018,25.49,-80.51,36069,49597,36
25200,Arthritis Foundation Minnesota,St Paul,Minnesota,55114,nonprofit,ein,581341679,5,1,2018,44.97,-93.2,43333,59894,36
19061,Miracle Flights,Las Vegas,Nevada,89119,nonprofit,ein,880209952,10,1,2018,36.08,-115.15,32879,43194,36
25958,"Redeeming Influence Community Outreach, Inc. (RICO)",Fort Myers,Florida,33916,nonprofit,ein,475619561,20,1,2018,26.64,-81.84,34967,50126,35.9
28637,Fairmont Elementary PTA,Johnson City,Tennessee,37601,nonprofit,ein,581363599,20,1,2018,36.34,-82.32,37563,53470,35.9
26978,Indian Creek Parent Faculty Organization,Indianapolis,Indiana,46235,nonprofit,ein,351792842,20,2,2018,39.84,-85.97,36328,45772,35.9
16980,Fellowship Missionary Church Children's Clothing Resale,Ft. Wayne,Indiana,46816,nonprofit,ein,351543529,20,1,2018,41,-85.04,34989,50377,35.9
8323,HandsOn Bay Area,San Francisco,California,94103,nonprofit,ein,770195144,25,3,"2018,2019",37.77,-122.41,49052,102297,35.9
27063,SF Friends School,San Francisco,California,94103,School- Private School,ein,943397589,20,3,2018,37.77,-122.41,49052,102297,35.9
29923,Leukemia & Lymphoma Society - Greater Bay Area Chapter,San Francisco,California,94104,nonprofit,ein,135644916,10,1,2018,37.79,-122.4,48429,113606,35.9
16188,CancerTelethon.org,Coaldale,Pennsylvania,18218,nonprofit,ein,453694880,5,1,2018,40.82,-75.92,33944,43258,35.8
28805,Brookhaven Animal Rescue League,Brookhaven,Mississippi,39601,nonprofit,ein,640659454,10,1,2018,31.56,-90.47,35276,53127,35.8
12687,Pearsons Howling Timbers,MUSKEGON,Michigan,49442,nonprofit,ein,271143466,20,1,2018,43.24,-86.14,35314,44525,35.8
26516,St. Louis Sports Commission,St. Louis,Missouri,63103,nonprofit,ein,431646222,5,1,2018,38.63,-90.22,38003,68780,35.7
29418,"United Way of Aiken County, Inc.",AIKEN,South Carolina,29801,nonprofit,ein,570360086,5,1,2018,33.59,-81.7,39445,52864,35.6
17340,Kentucky River Children's Advocacy Center,Hazard,Kentucky,41701,nonprofit,ein,611367930,10,1,2018,37.29,-83.19,39280,54116,35.6
12167,Harvesters,Kansas City,Missouri,64129,nonprofit,ein,431208665,10,1,2018,39.05,-94.49,36347,45057,35.6
30221,FosterAdopt Connect,Springfield,Missouri,65802,nonprofit,ein,431895965,10,1,2018,37.21,-93.35,34649,45147,35.6
14328,FeedtheStreetsRVA,Richmond,Virginia,23224,nonprofit,ein,814896295,20,1,2018,37.5,-77.47,34186,42410,35.5
19026,Edison Park PTA,Fort Myers,Florida,33901,nonprofit,ein,650285118,20,2,2018,26.62,-81.88,35373,60747,35.5
23701,"LARC, Inc",Fort Myers,Florida,33901,nonprofit,ein,590968911,20,1,2018,26.62,-81.88,35373,60747,35.5
17676,Orangewood Elementary School PTA,Fort Myers,Florida,33901,School- PTA,ein,650124741,10,1,2018,26.62,-81.88,35373,60747,35.5
33730,Fort Myers Police Department Explorers Community Outreach Against Child Hunger,Fort Myers,Florida,33901,nonprofit,ein,650431273,10,1,2018,26.62,-81.88,35373,60747,35.5
33650,Akiba Schechter Jewish Day School,Chicago,Illinois,60615,School- Private School,ein,362600926,20,1,2018,41.8,-87.6,41679,67727,35.5
15414,Stuart Hall School for Boys,New Orleans,Louisiana,70118,School- Private School,ein,720988860,20,1,2018,29.94,-90.13,41227,83829,35.5
36093,Walter T.A. Hansen Memorial Library,Mars Hill,Maine,4758,nonprofit,ein,10494811,5,1,2018,46.56,-67.85,39464,56595,35.4
37921,Central Aroostook Historical Society,Mars Hill,Maine,4758,nonprofit,ein,273111419,5,1,2018,46.56,-67.85,39464,56595,35.4
22705,John Muir Elementary School Foundation,Glendale,California,91205,nonprofit,ein,472341437,20,1,2018,34.14,-118.25,38730,58278,35.4
19798,Cash Hyde Foundation,Missoula ,Montana,59801,nonprofit,ein,275333319,10,1,2018,46.86,-114.01,36606,53760,35.3
34636,Treeside Charter,Provo,Utah,84606,School- Charter School Public,ncesSchoolId,490019201514,20,1,2018,40.21,-111.63,35153,49249,35.3
36463,Women's Resource Medical Center of Southern Nevada,LAS VEGAS,Nevada,89102,nonprofit,ein,942944732,10,1,2019,36.15,-115.19,33681,49252,35.3
11989,Helping Hands of Vegas Valley,Las Vegas,Nevada,89102,nonprofit,ein,880466726,5,1,2017,36.15,-115.19,33681,49252,35.3
14109,Jackson Memorial Elementary School,Austinville,Virginia,24312,School- Public School,ncesSchoolId,510411001799,5,1,2018,36.83,-80.89,34198,40011,35.2
19857,Our Lady of Fatima Parent and Teacher Organization,Biloxi ,Mississippi,39531,nonprofit,ein,640393325,20,1,2018,30.4,-88.97,38974,51623,35.2
35964,West Lafayette Schools Education Foundation,West Lafayette,Indiana,47906,nonprofit,ein,203896778,10,1,2018,40.48,-86.99,44472,68881,35.2
15787,Home Blessing Foundation,Fresno,California,93705,nonprofit,ein,821714706,20,3,2018,36.79,-119.83,35009,47467,35.2
16141,Bentworth Blessings,Bentleyville,Pennsylvania,15314,nonprofit,ein,472753911,20,1,2018,40.15,-80.02,48468,56806,35.1
15476,Speedway Cooperative Preschool,Indianapolis,Indiana,46224,nonprofit,ein,351122706,10,1,2018,39.8,-86.26,35384,44327,35.1
28673,St. Gabriel Church,Indianapolis,Indiana,46224,nonprofit,ein,351083638,10,1,2018,39.8,-86.26,35384,44327,35.1
16663,Our Little Haven,St Louis,Missouri,63108,nonprofit,ein,431567500,5,1,2018,38.64,-90.25,40621,77433,35.1
16057,Hollywood Presbyterian Children's Center,Hollywood,California,90028,nonprofit,ein,951652908,20,1,2018,34.1,-118.33,40068,57298,35.1
27715,Assistance League of Los Angeles,Los Angeles,California,90038,nonprofit,ein,951641960,20,1,2018,34.09,-118.33,36996,57827,35.1
23601,AFMJC,Los Angeles,California,90038,nonprofit,ein,461238105,10,1,2018,34.09,-118.33,36996,57827,35.1
25974,Los Angeles LGBT Center,Los Angeles,California,90038,nonprofit,ein,953567895,10,1,2018,34.09,-118.33,36996,57827,35.1
23410,AccessCNY,Syracuse,New York,13208,nonprofit,ein,150532247,20,1,2018,43.08,-76.15,35673,47285,35
20108,Marclay Elementary Parent Teacher Organization,Markleysburg,Pennsylvania,15459,nonprofit,ein,822466581,20,1,2018,39.78,-79.49,41364,50791,35
12121,Friends of the Lawrence Public Library,Lawrence,Kansas,66044,nonprofit,ein,480858281,10,2,2018,39.02,-95.21,35893,53167,35
28628,Arkansas Foodbank,Little Rock,Arkansas,72209,nonprofit,ein,710596734,10,1,2018,34.68,-92.35,34363,41567,35
36170,Goodwill Industries of AR,Little Rock,Arkansas,72209,nonprofit,ein,710236903,5,1,2018,34.68,-92.35,34363,41567,35
27348,Lakeshore Humane Society,Dunkirk,New York,14048,nonprofit,ein,237167100,10,2,2018,42.48,-79.32,36341,49758,34.9
16764,Boys and Girls Club of Northern Chautauqua County,Dunkirk,New York,14048,nonprofit,ein,161532389,5,1,2017,42.48,-79.32,36341,49758,34.9
36082,GREENFIELD ELEMENTARY PARENT/TEACHER ORGANIZATION,Greenfield,Ohio,45123,nonprofit,ein,272507973,20,1,2018,39.35,-83.39,39556,46220,34.9
31119,WSE Elementary School,Rossville,Georgia,30741,School- Public School,ncesSchoolId,130093000349,10,1,2018,34.95,-85.28,35519,47550,34.8
31387,Boys & Girls of North Central Florida,Perry,Florida,32348,nonprofit,ein,592973927,5,1,2018,29.98,-83.6,34662,49870,34.8
23898,Ozark Empire Fair Foundation,Springfield,Missouri,65803,nonprofit,ein,550855326,5,1,2018,37.28,-93.29,35871,48243,34.8
30602,George E Watts Charity Foundation Inc,Gainesville,Florida,32608,nonprofit,ein,824622670,5,1,2018,29.6,-82.41,41659,68096,34.7
18163,Children's Health Investment Program of South Hampton Roads,Chesapeake,Virginia,23324,nonprofit,ein,541893166,10,1,2018,36.8,-76.27,38686,52093,34.6
19507,"The Learning Tree, Inc.- Alabama",Anniston,Alabama,36205,nonprofit,ein,630854115,20,1,2018,33.72,-85.79,66397,73341,34.6
16946,"Lions of MI Service Foundation, Inc, - Mikeys Eye Care Fund",Albion,Michigan,49224,nonprofit,ein,382537921,5,1,2018,42.28,-84.75,36113,49614,34.6
27059,Loving Daniel,Uniontown,Pennsylvania,15401,nonprofit,ein,814586355,20,1,2018,39.9,-79.75,38652,57883,34.5
1999,Sexual Trauma Services of the Midlands,Columbia,South Carolina,29204,nonprofit,ein,570763120,5,1,2018,34.03,-81,38422,59471,34.5
31927,Jerger Elementary School PTO,Thomasville,Georgia,31792,nonprofit,ein,205457608,20,1,2018,30.77,-84.04,36546,60115,34.5
34324,Miss Greater Hazleton Scholarship Organization,Hazle Township,Pennsylvania,18202,nonprofit,ein,465112039,20,1,2018,40.95,-76.05,39455,55032,34.4
13756,Children's Museum of Richmond,Richmond,Virginia,23220,nonprofit,ein,510220694,10,2,2018,37.55,-77.46,39656,68784,34.4
37250,Maggie L. Walker Governor's School Foundation,Richmond,Virginia,23220,nonprofit,ein,541608930,10,1,2018,37.55,-77.46,39656,68784,34.4
28248,Ronald McDonald House Charities of Richmond,Richmond,Virginia,23220,nonprofit,ein,521359486,5,1,2018,37.55,-77.46,39656,68784,34.4
36584,Family Lifeline,Richmond,Virginia,23220,nonprofit,ein,540737133,5,1,2018,37.55,-77.46,39656,68784,34.4
34204,"Webark Estates, Inc.",Moundsville,West Virginia,26041,nonprofit,ein,20644795,10,1,2018,39.89,-80.71,39585,49904,34.4
15618,Avilla Elementary School Parent Teacher Organization,Avilla,Missouri,64833,nonprofit,ein,474413685,15,2,2018,37.19,-94.13,38333,50794,34.4
27023,St. Vincent's HealthCare Foundation,Jacksonville,Florida,32204,nonprofit,ein,592219923,15,2,2018,30.32,-81.68,40417,62785,34.3
30509,"Community Health and Empowerment Network, Inc",North Miami,Florida,33161,nonprofit,ein,474262370,20,1,2018,25.89,-80.18,36051,50024,34.3
23682,Parade Figure Skating Club,"Minneapolis, MN",Minnesota,55403,nonprofit,ein,411564042,10,1,2018,44.97,-93.28,42750,75997,34.3
29224,Doberman Rescue Minnesota,Minneapolis,Minnesota,55403,nonprofit,ein,411933592,5,1,2018,44.97,-93.28,42750,75997,34.3
13844,Nelson Parent Teacher Club,Pinedale,California,93650,nonprofit,ein,770327470,5,1,2018,36.84,-119.8,36106,42221,34.3
28344,Alzheimer's Foundation of Central California,Pinedale,California,93650,nonprofit,ein,770352016,5,1,2018,36.84,-119.8,36106,42221,34.3
13363,Urban Youth Impact,West Palm Beach,Florida,33407,nonprofit,ein,911901103,20,1,2018,26.76,-80.09,37102,52146,34.2
37089,"Family Meals, Inc.",Fort Pierce,Florida,34982,nonprofit,ein,455337131,20,1,2018,27.37,-80.31,36422,48370,34.2
22351,Kingman Academy of Learning,Kingman,Arizona,86409,School- Charter School Public,ein,860807808,20,1,2018,35.46,-114.02,36569,48010,34.2
21246,Youth Policy Institute - YouthSource & Education Department,Los Angeles,California,90006,nonprofit,ein,521278339,10,1,2019,34.05,-118.29,33790,44293,34.2
13849,South Side School PTA,Johnson City,Tennessee,37604,School- PTA,ein,626000320,20,1,2018,36.3,-82.38,38078,61563,34.1
